Return,Risk,Sharpe
0.18908647980532234,0.20463871403576459,0.6796684608808394
0.18752160370499657,0.20769752235393876,0.6621244305006444
0.18248546608811156,0.19535187864085538,0.6781888508565584
0.19007561297919062,0.20336682089149188,0.6887830195955572
0.20624255328404914,0.2110071866636561,0.7404608144133906
0.194356973331699,0.20927514118639812,0.6897951305316405
0.18628080786310922,0.1960752280325079,0.695043475050886
0.18667339065774,0.19851394708690376,0.6884825608646442
0.19821335493488082,0.21475065567693963,0.6901648540614735
0.17051584753567006,0.19684422484269626,0.6122396917256661
0.17804776002040024,0.20965023965201884,0.6107684886644354
0.18972873647866417,0.20185158170716588,0.6922350337654238
0.18908326223129523,0.2329918660880426,0.5969447112747648
0.17940684582833885,0.20903166051081934,0.6190777297185601
0.1704327048332024,0.1947416981781881,0.6184227926522794
0.17744790370891356,0.20417211826047912,0.6242179627402299
0.19243167889200108,0.20663799336049382,0.6892811751395567
0.18891815546367366,0.19748570744247337,0.7034339713122775
0.19028579519945132,0.22059759408827065,0.635935291040921
0.19247535950014136,0.20573256285010746,0.692527024046971
0.2119077493055898,0.22211100701563252,0.7289496881808946
0.18153347877494072,0.2013855275584913,0.6531426581124979
0.20436770699430967,0.20851285373217943,0.7403270552931212
0.16604259680543415,0.19960179861560468,0.581370496710354
0.18945730096924276,0.2039792235650133,0.6836838504034908
0.20115440442010535,0.20424738886328916,0.7400555045591254
0.17983026767420135,0.20322806315423397,0.6388402549291162
0.1691081093087612,0.19651850791565464,0.6060910525530865
0.1688219669151093,0.19569901725943833,0.6071669065030967
0.1857051494646081,0.2108601217794163,0.6435790149384962
0.18810079697690413,0.19934359439063873,0.6927777007285137
0.17647392725409652,0.20824264093308342,0.6073392398761288
0.18163634637397055,0.1945064807813155,0.6767710044683286
0.18801365159883754,0.20028304428680394,0.6890930387557069
0.1704673755394575,0.19582850077994257,0.6151677363594268
0.20026670191278806,0.20359660022771067,0.738060958506791
0.21188234164832864,0.21542552884302993,0.7514538435520537
0.1954485485821826,0.2005860463272507,0.7251179792680456
0.20826522279695017,0.22172694871057627,0.7137843357215738
0.17767346038172105,0.19568615021982322,0.6524399413974857
0.1771105234183709,0.20266561155947846,0.6271933479008915
0.212994532621887,0.2216663149769302,0.735314847629648
0.15743207443199772,0.21488457440383446,0.49995247322918435
0.20597524036844803,0.20995933585439594,0.7428830908315256
0.17234556968474118,0.2077827012737105,0.5888149924645378
0.180500191753789,0.20124569841705678,0.6484620182208494
0.1671848236142175,0.20698386294052334,0.566154394595923
0.17259519325269593,0.19921820989320155,0.6153814619578085
0.18990211977958665,0.19758391763573704,0.7080643073264103
0.18537636332515683,0.19585621081155175,0.6912028102872511
0.2010930954464411,0.20991684346555617,0.719775950095367
0.18863146749475065,0.21937734504339812,0.6319315582350857
0.18870225538793084,0.20694139530936168,0.670248961937178
0.20523303051759212,0.21909887183147106,0.7085067541424678
0.194052544172068,0.20161306970796064,0.7145000290939972
0.21108769802273658,0.22309432990611286,0.7220609241415002
0.2130001715539808,0.21556417760635196,0.7561561172359544
0.19109960641818505,0.197988652186963,0.71266511923594
0.19574759726851823,0.20352224878237757,0.7161261146655437
0.17162339982210426,0.20920650184901657,0.5813557358264101
0.22381821793201886,0.23128328349058436,0.7515381799700844
0.2160826324916592,0.23277313847230588,0.7134956962030172
0.19537165590961741,0.20869797247503188,0.6965647734168061
0.16624092351379308,0.21388108194721409,0.5434838951417001
0.1932708085514842,0.19885634200251145,0.7204739215693446
0.19995430761070004,0.21137874939498563,0.7094105156734233
0.19104597803873502,0.20975822220359752,0.6724216889187383
0.19716993840813843,0.20299504366768056,0.7249927670602027
0.16933459525456115,0.19644438770127443,0.6074726626246445
0.1720087083381296,0.20858677142828913,0.5849302307269061
0.1892598176591498,0.20472106301602874,0.680241767053771
0.17449102379008818,0.21161745796085232,0.5882833344171354
0.1926645553036224,0.20270959267805683,0.7037878840307379
0.19976582281082284,0.20533124384414694,0.729386429492922
0.19840996518890186,0.2094669479364805,0.7085125679775801
0.1791737926246912,0.2012342268591079,0.641907664719138
0.18940473403285596,0.22384943169990984,0.6227611701947069
0.17590275283791462,0.20287723084688,0.6205859194368576
0.18370177627237003,0.22235614190356998,0.6012956292898487
0.18050034935268716,0.19630018539515673,0.6647999292002043
0.15682212360774295,0.2006079002603936,0.5324921075844242
0.18112329871582852,0.19903516966285656,0.6587946187497254
0.18192956458903584,0.19984841820351987,0.6601481551616913
0.2049364654352559,0.208552325784217,0.7429141096971709
0.20746640259092156,0.21191884131092195,0.7430505075284497
0.18409264644240966,0.19589685147198346,0.6845063891268673
0.21231584466315515,0.22081651041326042,0.7350711428207036
0.18357523124451605,0.20265855413950606,0.659114695709146
0.1918662159295613,0.19972109000697996,0.7103216586921455
0.19453049218099086,0.20090955290688287,0.7193808860247553
0.19031989294739882,0.19770007257328004,0.7097614640246906
0.18067315714327625,0.19433834282102586,0.6724002852263617
0.2040636975297644,0.22049626129870897,0.6987134231770598
0.16451193550972204,0.21501345350071308,0.532580327627463
